date,price,instrument_name
2020-09-16 00:00:00+05:30,22573.55,NIFTY BANK
2020-09-17 00:00:00+05:30,22320.35,NIFTY BANK
2020-09-18 00:00:00+05:30,22031.05,NIFTY BANK
2020-09-21 00:00:00+05:30,21366.8,NIFTY BANK
2020-09-22 00:00:00+05:30,21139.1,NIFTY BANK
2020-09-23 00:00:00+05:30,21178.5,NIFTY BANK
2020-09-24 00:00:00+05:30,20456.85,NIFTY BANK
2020-09-25 00:00:00+05:30,20982.35,NIFTY BANK
2020-09-28 00:00:00+05:30,21665.5,NIFTY BANK
2020-09-29 00:00:00+05:30,21411.3,NIFTY BANK
2020-09-30 00:00:00+05:30,21451.8,NIFTY BANK
2020-10-01 00:00:00+05:30,22246,NIFTY BANK
2020-10-05 00:00:00+05:30,22370.95,NIFTY BANK
2020-10-06 00:00:00+05:30,22853.7,NIFTY BANK
2020-10-07 00:00:00+05:30,22964.8,NIFTY BANK
2020-10-08 00:00:00+05:30,23191.35,NIFTY BANK
2020-10-09 00:00:00+05:30,23846.8,NIFTY BANK
2020-10-12 00:00:00+05:30,23712.8,NIFTY BANK
2020-10-13 00:00:00+05:30,23492.2,NIFTY BANK
2020-10-14 00:00:00+05:30,23874.65,NIFTY BANK
2020-10-15 00:00:00+05:30,23072.4,NIFTY BANK
2020-10-16 00:00:00+05:30,23533.25,NIFTY BANK
2020-10-19 00:00:00+05:30,24266.75,NIFTY BANK
2020-10-20 00:00:00+05:30,24311.8,NIFTY BANK
2020-10-21 00:00:00+05:30,24635.05,NIFTY BANK
2020-10-22 00:00:00+05:30,24484.15,NIFTY BANK
2020-10-23 00:00:00+05:30,24478.3,NIFTY BANK
2020-10-26 00:00:00+05:30,24075.45,NIFTY BANK
2020-10-27 00:00:00+05:30,24769.5,NIFTY BANK
2020-10-28 00:00:00+05:30,24232.5,NIFTY BANK
2020-10-29 00:00:00+05:30,24092,NIFTY BANK
2020-10-30 00:00:00+05:30,23900.9,NIFTY BANK
2020-11-02 00:00:00+05:30,24892.5,NIFTY BANK
2020-11-03 00:00:00+05:30,25682.8,NIFTY BANK
2020-11-04 00:00:00+05:30,25771.6,NIFTY BANK
2020-11-05 00:00:00+05:30,26313.1,NIFTY BANK
2020-11-06 00:00:00+05:30,26798.95,NIFTY BANK
2020-11-09 00:00:00+05:30,27534.1,NIFTY BANK
2020-11-10 00:00:00+05:30,28606,NIFTY BANK
2020-11-11 00:00:00+05:30,28845,NIFTY BANK
2020-11-12 00:00:00+05:30,28278.8,NIFTY BANK
2020-11-13 00:00:00+05:30,28465.7,NIFTY BANK
2020-11-14 00:00:00+05:30,28594.3,NIFTY BANK
2020-11-17 00:00:00+05:30,29181.3,NIFTY BANK
2020-11-18 00:00:00+05:30,29749.85,NIFTY BANK
2020-11-19 00:00:00+05:30,28903.05,NIFTY BANK
2020-11-20 00:00:00+05:30,29236,NIFTY BANK
2020-11-23 00:00:00+05:30,29024.2,NIFTY BANK
2020-11-24 00:00:00+05:30,29737.25,NIFTY BANK
2020-11-25 00:00:00+05:30,29196.4,NIFTY BANK
2020-11-26 00:00:00+05:30,29549.75,NIFTY BANK
2020-11-27 00:00:00+05:30,29609.05,NIFTY BANK
2020-12-01 00:00:00+05:30,29817.85,NIFTY BANK
2020-12-02 00:00:00+05:30,29463.15,NIFTY BANK
2020-12-03 00:00:00+05:30,29448.75,NIFTY BANK
2020-12-04 00:00:00+05:30,30052.4,NIFTY BANK
2020-12-07 00:00:00+05:30,30211.55,NIFTY BANK
2020-12-08 00:00:00+05:30,30261.9,NIFTY BANK
2020-12-09 00:00:00+05:30,30709.4,NIFTY BANK
2020-12-10 00:00:00+05:30,30510.35,NIFTY BANK
2020-12-11 00:00:00+05:30,30604.85,NIFTY BANK
2020-12-14 00:00:00+05:30,30745.9,NIFTY BANK
2020-12-15 00:00:00+05:30,30691.05,NIFTY BANK
2020-12-16 00:00:00+05:30,30698.4,NIFTY BANK
2020-12-17 00:00:00+05:30,30847.05,NIFTY BANK
2020-12-18 00:00:00+05:30,30714.65,NIFTY BANK
2020-12-21 00:00:00+05:30,29456.45,NIFTY BANK
2020-12-22 00:00:00+05:30,29625.95,NIFTY BANK
2020-12-23 00:00:00+05:30,29883.3,NIFTY BANK
2020-12-24 00:00:00+05:30,30402.2,NIFTY BANK
2020-12-28 00:00:00+05:30,30880.95,NIFTY BANK
2020-12-29 00:00:00+05:30,31322.5,NIFTY BANK
2020-12-30 00:00:00+05:30,31303.05,NIFTY BANK
2020-12-31 00:00:00+05:30,31264.05,NIFTY BANK
2021-01-01 00:00:00+05:30,31225.85,NIFTY BANK
2021-01-04 00:00:00+05:30,31212.45,NIFTY BANK
2021-01-05 00:00:00+05:30,31722.25,NIFTY BANK
2021-01-06 00:00:00+05:30,31797.9,NIFTY BANK
2021-01-07 00:00:00+05:30,31956,NIFTY BANK
2021-01-08 00:00:00+05:30,32084.2,NIFTY BANK
2021-01-11 00:00:00+05:30,31998.9,NIFTY BANK
2021-01-12 00:00:00+05:30,32339,NIFTY BANK
2021-01-13 00:00:00+05:30,32574.65,NIFTY BANK
2021-01-14 00:00:00+05:30,32519.75,NIFTY BANK
2021-01-15 00:00:00+05:30,32246.8,NIFTY BANK
2021-01-18 00:00:00+05:30,31811.75,NIFTY BANK
2021-01-19 00:00:00+05:30,32424.85,NIFTY BANK
2021-01-20 00:00:00+05:30,32543.7,NIFTY BANK
2021-01-21 00:00:00+05:30,32186.9,NIFTY BANK
2021-01-22 00:00:00+05:30,31167.25,NIFTY BANK
2021-01-25 00:00:00+05:30,31198.4,NIFTY BANK
2021-01-27 00:00:00+05:30,30284.55,NIFTY BANK
2021-01-28 00:00:00+05:30,30358.3,NIFTY BANK
2021-01-29 00:00:00+05:30,30565.5,NIFTY BANK
2021-02-01 00:00:00+05:30,33089.05,NIFTY BANK
2021-02-02 00:00:00+05:30,34267.9,NIFTY BANK
2021-02-03 00:00:00+05:30,34758.45,NIFTY BANK
2021-02-04 00:00:00+05:30,35344.8,NIFTY BANK
2021-02-05 00:00:00+05:30,35654.5,NIFTY BANK
2021-02-08 00:00:00+05:30,35983.65,NIFTY BANK
2021-02-09 00:00:00+05:30,36056.5,NIFTY BANK
2021-02-10 00:00:00+05:30,35783.1,NIFTY BANK
2021-02-11 00:00:00+05:30,35752.1,NIFTY BANK
2021-02-12 00:00:00+05:30,36108.9,NIFTY BANK
2021-02-15 00:00:00+05:30,37306.25,NIFTY BANK
2021-02-16 00:00:00+05:30,37098.4,NIFTY BANK
2021-02-17 00:00:00+05:30,36910.95,NIFTY BANK
2021-02-18 00:00:00+05:30,36587,NIFTY BANK
2021-02-19 00:00:00+05:30,35841.6,NIFTY BANK
2021-02-22 00:00:00+05:30,35257.2,NIFTY BANK
2021-02-23 00:00:00+05:30,35116.95,NIFTY BANK
2021-02-24 00:00:00+05:30,36452.3,NIFTY BANK
2021-02-25 00:00:00+05:30,36549,NIFTY BANK
2021-02-26 00:00:00+05:30,34803.6,NIFTY BANK
2021-03-01 00:00:00+05:30,35296,NIFTY BANK
2021-03-02 00:00:00+05:30,35419.7,NIFTY BANK
2021-03-03 00:00:00+05:30,36368.05,NIFTY BANK
2021-03-04 00:00:00+05:30,35802.5,NIFTY BANK
2021-03-05 00:00:00+05:30,35228.15,NIFTY BANK
2021-03-08 00:00:00+05:30,35275.75,NIFTY BANK
2021-03-09 00:00:00+05:30,35865.65,NIFTY BANK
2021-03-10 00:00:00+05:30,35938.3,NIFTY BANK
2021-03-12 00:00:00+05:30,35496.65,NIFTY BANK
2021-03-15 00:00:00+05:30,35182.55,NIFTY BANK
2021-03-16 00:00:00+05:30,34804.6,NIFTY BANK
2021-03-17 00:00:00+05:30,34229.25,NIFTY BANK
2021-03-18 00:00:00+05:30,33856.8,NIFTY BANK
2021-03-19 00:00:00+05:30,34161.6,NIFTY BANK
2021-03-22 00:00:00+05:30,33603.45,NIFTY BANK
2021-03-23 00:00:00+05:30,34184.4,NIFTY BANK
2021-03-24 00:00:00+05:30,33293.25,NIFTY BANK
2021-03-25 00:00:00+05:30,33006.45,NIFTY BANK
2021-03-26 00:00:00+05:30,33318.2,NIFTY BANK
2021-03-30 00:00:00+05:30,33875.1,NIFTY BANK
2021-03-31 00:00:00+05:30,33303.9,NIFTY BANK
2021-04-01 00:00:00+05:30,33858,NIFTY BANK
2021-04-05 00:00:00+05:30,32678.85,NIFTY BANK
2021-04-06 00:00:00+05:30,32501.35,NIFTY BANK
2021-04-07 00:00:00+05:30,32991.2,NIFTY BANK
2021-04-08 00:00:00+05:30,32782.85,NIFTY BANK
2021-04-09 00:00:00+05:30,32448.05,NIFTY BANK
2021-04-12 00:00:00+05:30,30792,NIFTY BANK
2021-04-13 00:00:00+05:30,31771.6,NIFTY BANK
2021-04-15 00:00:00+05:30,32112.85,NIFTY BANK
2021-04-16 00:00:00+05:30,31977.45,NIFTY BANK
2021-04-19 00:00:00+05:30,31208.4,NIFTY BANK
2021-04-20 00:00:00+05:30,31112.7,NIFTY BANK
2021-04-22 00:00:00+05:30,31782.6,NIFTY BANK
2021-04-23 00:00:00+05:30,31722.3,NIFTY BANK
2021-04-26 00:00:00+05:30,32275.15,NIFTY BANK
2021-04-27 00:00:00+05:30,32735.35,NIFTY BANK
2021-04-28 00:00:00+05:30,33722.8,NIFTY BANK
2021-04-29 00:00:00+05:30,33714.5,NIFTY BANK
2021-04-30 00:00:00+05:30,32781.8,NIFTY BANK
2021-05-03 00:00:00+05:30,32465.75,NIFTY BANK
2021-05-04 00:00:00+05:30,32270.35,NIFTY BANK
2021-05-05 00:00:00+05:30,32783.7,NIFTY BANK
2021-05-06 00:00:00+05:30,32827.8,NIFTY BANK
2021-05-07 00:00:00+05:30,32904.5,NIFTY BANK
2021-05-10 00:00:00+05:30,33142.4,NIFTY BANK
2021-05-11 00:00:00+05:30,32872.2,NIFTY BANK
2021-05-12 00:00:00+05:30,32452.3,NIFTY BANK
2021-05-14 00:00:00+05:30,32169.55,NIFTY BANK
2021-05-17 00:00:00+05:30,33459.25,NIFTY BANK
2021-05-18 00:00:00+05:30,33922.4,NIFTY BANK
2021-05-19 00:00:00+05:30,33685.2,NIFTY BANK
2021-05-20 00:00:00+05:30,33334.55,NIFTY BANK
2021-05-21 00:00:00+05:30,34606.9,NIFTY BANK
2021-05-24 00:00:00+05:30,34943.6,NIFTY BANK
2021-05-25 00:00:00+05:30,34662,NIFTY BANK
2021-05-26 00:00:00+05:30,34684.2,NIFTY BANK
2021-05-27 00:00:00+05:30,35095.05,NIFTY BANK
2021-05-28 00:00:00+05:30,35141.45,NIFTY BANK
2021-05-31 00:00:00+05:30,35526.65,NIFTY BANK
2021-06-01 00:00:00+05:30,35337.2,NIFTY BANK
2021-06-02 00:00:00+05:30,35373.75,NIFTY BANK
2021-06-03 00:00:00+05:30,35649,NIFTY BANK
2021-06-04 00:00:00+05:30,35291.65,NIFTY BANK
2021-06-07 00:00:00+05:30,35443.65,NIFTY BANK
2021-06-08 00:00:00+05:30,35085.3,NIFTY BANK
2021-06-09 00:00:00+05:30,34800.5,NIFTY BANK
2021-06-10 00:00:00+05:30,35131.2,NIFTY BANK
2021-06-11 00:00:00+05:30,35047.4,NIFTY BANK
2021-06-14 00:00:00+05:30,34950.6,NIFTY BANK
2021-06-15 00:00:00+05:30,35247.75,NIFTY BANK
2021-06-16 00:00:00+05:30,35003.5,NIFTY BANK
2021-06-17 00:00:00+05:30,34605.4,NIFTY BANK
2021-06-18 00:00:00+05:30,34558,NIFTY BANK
2021-06-21 00:00:00+05:30,34871.3,NIFTY BANK
2021-06-22 00:00:00+05:30,34745,NIFTY BANK
2021-06-23 00:00:00+05:30,34574,NIFTY BANK
2021-06-24 00:00:00+05:30,34827,NIFTY BANK
2021-06-25 00:00:00+05:30,35364.65,NIFTY BANK
2021-06-28 00:00:00+05:30,35359.45,NIFTY BANK
2021-06-29 00:00:00+05:30,35010.3,NIFTY BANK
2021-06-30 00:00:00+05:30,34772.2,NIFTY BANK
2021-07-01 00:00:00+05:30,34684,NIFTY BANK
2021-07-02 00:00:00+05:30,34809.9,NIFTY BANK
2021-07-05 00:00:00+05:30,35212,NIFTY BANK
2021-07-06 00:00:00+05:30,35579.15,NIFTY BANK
2021-07-07 00:00:00+05:30,35771.3,NIFTY BANK
2021-07-08 00:00:00+05:30,35274.1,NIFTY BANK
2021-07-09 00:00:00+05:30,35071.95,NIFTY BANK
2021-07-12 00:00:00+05:30,35198.9,NIFTY BANK
2021-07-13 00:00:00+05:30,35673.4,NIFTY BANK
2021-07-14 00:00:00+05:30,35668.25,NIFTY BANK
2021-07-15 00:00:00+05:30,35907.65,NIFTY BANK
2021-07-16 00:00:00+05:30,35751.8,NIFTY BANK
2021-07-19 00:00:00+05:30,35079.2,NIFTY BANK
2021-07-20 00:00:00+05:30,34415.45,NIFTY BANK
2021-07-22 00:00:00+05:30,34677.3,NIFTY BANK
2021-07-23 00:00:00+05:30,35034.4,NIFTY BANK
2021-07-26 00:00:00+05:30,34949.7,NIFTY BANK
2021-07-27 00:00:00+05:30,34797.45,NIFTY BANK
2021-07-28 00:00:00+05:30,34532.9,NIFTY BANK
2021-07-29 00:00:00+05:30,34691.5,NIFTY BANK
2021-07-30 00:00:00+05:30,34584.35,NIFTY BANK
2021-08-02 00:00:00+05:30,34710,NIFTY BANK
2021-08-03 00:00:00+05:30,35207.45,NIFTY BANK
2021-08-04 00:00:00+05:30,36028.05,NIFTY BANK
2021-08-05 00:00:00+05:30,35834.75,NIFTY BANK
2021-08-06 00:00:00+05:30,35809.25,NIFTY BANK
2021-08-09 00:00:00+05:30,36028.95,NIFTY BANK
2021-08-10 00:00:00+05:30,36034.1,NIFTY BANK
2021-08-11 00:00:00+05:30,35806.4,NIFTY BANK
2021-08-12 00:00:00+05:30,35937.05,NIFTY BANK
2021-08-13 00:00:00+05:30,36169.35,NIFTY BANK
2021-08-16 00:00:00+05:30,36094.5,NIFTY BANK
2021-08-17 00:00:00+05:30,35867.45,NIFTY BANK
2021-08-18 00:00:00+05:30,35554.5,NIFTY BANK
2021-08-20 00:00:00+05:30,35033.85,NIFTY BANK
2021-08-23 00:00:00+05:30,35124.4,NIFTY BANK
2021-08-24 00:00:00+05:30,35712.1,NIFTY BANK
2021-08-25 00:00:00+05:30,35586.25,NIFTY BANK
2021-08-26 00:00:00+05:30,35617.55,NIFTY BANK
2021-08-27 00:00:00+05:30,35627.8,NIFTY BANK
2021-08-30 00:00:00+05:30,36347.65,NIFTY BANK
2021-08-31 00:00:00+05:30,36424.6,NIFTY BANK
2021-09-01 00:00:00+05:30,36574.3,NIFTY BANK
2021-09-02 00:00:00+05:30,36831.3,NIFTY BANK
2021-09-03 00:00:00+05:30,36761.15,NIFTY BANK
2021-09-06 00:00:00+05:30,36592.35,NIFTY BANK
2021-09-07 00:00:00+05:30,36468.8,NIFTY BANK
2021-09-08 00:00:00+05:30,36768.2,NIFTY BANK
2021-09-09 00:00:00+05:30,36683.2,NIFTY BANK
2021-09-13 00:00:00+05:30,36471.8,NIFTY BANK
2021-09-14 00:00:00+05:30,36613.05,NIFTY BANK
2021-09-15 00:00:00+05:30,36852.25,NIFTY BANK
2021-09-16 00:00:00+05:30,37668.6,NIFTY BANK
2021-09-17 00:00:00+05:30,37811.95,NIFTY BANK
2021-09-20 00:00:00+05:30,37145.7,NIFTY BANK
2021-09-21 00:00:00+05:30,37235.85,NIFTY BANK
2021-09-22 00:00:00+05:30,36944.65,NIFTY BANK
2021-09-23 00:00:00+05:30,37771.7,NIFTY BANK
2021-09-24 00:00:00+05:30,37830.3,NIFTY BANK
2021-09-27 00:00:00+05:30,38171.25,NIFTY BANK
2021-09-28 00:00:00+05:30,37945,NIFTY BANK
2021-09-29 00:00:00+05:30,37743,NIFTY BANK
2021-09-30 00:00:00+05:30,37425.1,NIFTY BANK
2021-10-01 00:00:00+05:30,37225.9,NIFTY BANK
2021-10-04 00:00:00+05:30,37579.65,NIFTY BANK
2021-10-05 00:00:00+05:30,37741,NIFTY BANK
2021-10-06 00:00:00+05:30,37521.55,NIFTY BANK
2021-10-07 00:00:00+05:30,37753.2,NIFTY BANK
2021-10-08 00:00:00+05:30,37775.25,NIFTY BANK
2021-10-11 00:00:00+05:30,38293.8,NIFTY BANK
2021-10-12 00:00:00+05:30,38521.5,NIFTY BANK
2021-10-13 00:00:00+05:30,38635.75,NIFTY BANK
2021-10-14 00:00:00+05:30,39340.9,NIFTY BANK
2021-10-18 00:00:00+05:30,39684.8,NIFTY BANK
2021-10-19 00:00:00+05:30,39540.5,NIFTY BANK
2021-10-20 00:00:00+05:30,39518.2,NIFTY BANK
2021-10-21 00:00:00+05:30,40030.2,NIFTY BANK
2021-10-22 00:00:00+05:30,40323.65,NIFTY BANK
2021-10-25 00:00:00+05:30,41192.4,NIFTY BANK
2021-10-26 00:00:00+05:30,41238.3,NIFTY BANK
2021-10-27 00:00:00+05:30,40874.35,NIFTY BANK
2021-10-28 00:00:00+05:30,39508.95,NIFTY BANK
2021-10-29 00:00:00+05:30,39115.6,NIFTY BANK
2021-11-01 00:00:00+05:30,39763.75,NIFTY BANK
2021-11-02 00:00:00+05:30,39938.45,NIFTY BANK
2021-11-03 00:00:00+05:30,39402.05,NIFTY BANK
2021-11-04 00:00:00+05:30,39573.7,NIFTY BANK
2021-11-08 00:00:00+05:30,39438.25,NIFTY BANK
2021-11-09 00:00:00+05:30,39368.8,NIFTY BANK
2021-11-10 00:00:00+05:30,39023.25,NIFTY BANK
2021-11-11 00:00:00+05:30,38560.2,NIFTY BANK
2021-11-12 00:00:00+05:30,38733.35,NIFTY BANK
2021-11-15 00:00:00+05:30,38702.35,NIFTY BANK
2021-11-16 00:00:00+05:30,38307.1,NIFTY BANK
2021-11-17 00:00:00+05:30,38041.55,NIFTY BANK
2021-11-18 00:00:00+05:30,37976.25,NIFTY BANK
2021-11-22 00:00:00+05:30,37128.8,NIFTY BANK
2021-11-23 00:00:00+05:30,37272.8,NIFTY BANK
2021-11-24 00:00:00+05:30,37441.95,NIFTY BANK
2021-11-25 00:00:00+05:30,37364.75,NIFTY BANK
2021-11-26 00:00:00+05:30,36025.5,NIFTY BANK
2021-11-29 00:00:00+05:30,35976.45,NIFTY BANK
2021-11-30 00:00:00+05:30,35695.3,NIFTY BANK
2021-12-01 00:00:00+05:30,36364.9,NIFTY BANK
2021-12-02 00:00:00+05:30,36508.25,NIFTY BANK
2021-12-03 00:00:00+05:30,36197.15,NIFTY BANK
2021-12-06 00:00:00+05:30,35735.9,NIFTY BANK
2021-12-07 00:00:00+05:30,36618.4,NIFTY BANK
2021-12-08 00:00:00+05:30,37284.7,NIFTY BANK
2021-12-09 00:00:00+05:30,37082.45,NIFTY BANK
2021-12-10 00:00:00+05:30,37105.65,NIFTY BANK
2021-12-13 00:00:00+05:30,36925.25,NIFTY BANK
2021-12-14 00:00:00+05:30,36893.95,NIFTY BANK
2021-12-15 00:00:00+05:30,36789.55,NIFTY BANK
2021-12-16 00:00:00+05:30,36548.65,NIFTY BANK
2021-12-17 00:00:00+05:30,35618.65,NIFTY BANK
2021-12-20 00:00:00+05:30,34439.85,NIFTY BANK
2021-12-21 00:00:00+05:30,34607.85,NIFTY BANK
2021-12-22 00:00:00+05:30,35029.5,NIFTY BANK
2021-12-23 00:00:00+05:30,35191.15,NIFTY BANK
2021-12-24 00:00:00+05:30,34857.05,NIFTY BANK
2021-12-27 00:00:00+05:30,35057.9,NIFTY BANK
2021-12-28 00:00:00+05:30,35183.8,NIFTY BANK
2021-12-29 00:00:00+05:30,35045.4,NIFTY BANK
2021-12-30 00:00:00+05:30,35063.6,NIFTY BANK
2021-12-31 00:00:00+05:30,35481.7,NIFTY BANK
